Date,Time,Hours,day of week,total,Place Eng,Day Time ,Amount of items ,angbutter,plain bread,jam,americano,croissant,caffe latte,tiramisu croissant,cacao deep,pain au chocolat,almond croissant,croque monsieur,mad garlic,milk tea,gateau chocolat,pandoro,cheese cake,lemon ade,orange pound,wiener,vanila latte,berry ade,tiramisu,merinque cookies
17/01/2020,11:46:00,11,Fri,14800,Hoza-2-dong,Morning,3,1,1,,,,,,,,,,,,,,,,1,,,,,
17/01/2020,12:13:00,12,Fri,26600,Gangnam-dong,Morning,6,2,2,,,2,,,,,,,,,,,,,,,,,,
17/01/2020,12:26:00,12,Fri,16300,Toege-dong,Morning,3,1,,,1,,,,,,,,,,,1,,,,,,,,
17/01/2020,13:30:00,13,Fri,16300,Hupyeong-3-dong,Afternoon,4,1,,,,1,,,,1,,,,,,,,,,1,,,,
17/01/2020,14:15:00,14,Fri,17800,Gangnam-dong,Afternoon,4,1,,,,,,,,,,,,,,,1,,,2,,,,
17/01/2020,14:17:00,14,Fri,15300,Hoza-2-dong,Afternoon,3,1,,,,,,,1,,,,,,,,,,1,,,,,
18/01/2020,11:16:00,11,Sat,18300,Hoza-3-dong,Morning,4,1,1,,,1,,1,,,,,,,,,,,,,,,,
18/01/2020,12:31:00,12,Sat,25800,Gangnam-dong,Morning,6,1,1,,,2,,,1,1,,,,,,,,,,,,,,
18/01/2020,13:17:00,13,Sat,15000,Mion-dong,Afternoon,4,,1,1,1,,,,1,,,,,,,,,,,,,,,
18/01/2020,14:11:00,14,Sat,34700,Mion-dong,Afternoon,7,4,,,,,,3,,,,,,,,,,,,,,,,
18/01/2020,14:36:00,14,Sat,16500,Mion-dong,Afternoon,4,,,1,,1,,1,,,,,,,,,1,,,,,,,
18/01/2020,14:52:00,14,Sat,14300,Hoza-2-dong,Afternoon,3,1,1,,1,,,,,,,,,,,,,,,,,,,
18/01/2020,15:27:00,15,Sat,23600,Joun-dong,Afternoon,6,2,2,,,,,,,,,,,,,,,,,2,,,,
18/01/2020,16:12:00,16,Sat,14500,Hupyeong-1-dong,Evening,3,,,,,1,,,,,1,,,,,,,,,,1,,,
19/01/2020,11:05:00,11,Sun,19300,Hupyeong-1-dong,Morning,4,1,1,,,,,1,,,,,,,,,,,1,,,,,
19/01/2020,11:09:00,11,Sun,31100,Go-dong,Morning,7,1,,,1,,,1,1,1,,,,,1,1,,,,,,,,
19/01/2020,11:09:00,11,Sun,14800,Hupyeong-3-dong,Morning,3,1,,,1,,,,1,,,,,,,,,,,,,,,
19/01/2020,11:18:00,11,Sun,20600,Go-dong,Morning,4,2,,,,,,1,,,,,,,,1,,,,,,,,
19/01/2020,11:21:00,11,Sun,37000,Gangnam-dong,Morning,8,,,,,,,4,4,,,,,,,,,,,,,,,
19/01/2020,11:49:00,11,Sun,14500,Mion-dong,Morning,4,,1,1,,1,,,1,,,,,,,,,,,,,,,
19/01/2020,12:40:00,12,Sun,16300,Hoza-1-dong,Morning,4,1,,1,,,,1,,1,,,,,,,,,,,,,,
19/01/2020,12:52:00,12,Sun,32100,Hupyeong-3-dong,Morning,7,2,2,,,,1,,,,,,,,,1,,,,,1,,,
19/01/2020,13:17:00,13,Sun,24300,Mion-dong,Afternoon,5,,,,,,,,,,1,,,,1,1,1,,,,1,,,
19/01/2020,13:22:00,13,Sun,21100,Seoksa-dong,Afternoon,4,2,,,1,,1,,,,,,,,,,,,,,,,,
19/01/2020,14:18:00,14,Sun,23900,Hoza-2-dong,Afternoon,5,2,,,1,,,,,,,,,,1,,,,,,,1,,
19/01/2020,14:23:00,14,Sun,15100,Hupyeong-3-dong,Afternoon,3,1,,,,,,,,,,,,,1,,,,,,1,,,
19/01/2020,15:53:00,15,Sun,19100,Hupyeong-2-dong,Afternoon,4,3,1,,,,,,,,,,,,,,,,,,,,,
19/01/2020,15:54:00,15,Sun,27400,Hupyeong-1-dong,Afternoon,6,3,2,,1,,,,,,,,,,,,,,,,,,,
19/01/2020,16:21:00,16,Sun,19800,Toege-dong,Evening,4,1,1,,1,,,,,,1,,,,,,,,,,,,,
19/01/2020,16:52:00,16,Sun,17800,Yaksamong-dong,Evening,4,1,,,1,,,,,,,,,,,,,,1,1,,,,
20/01/2020,11:25:00,11,Mon,23800,Hupyeong-3-dong,Morning,5,1,,,,,,1,,1,,,,,,,1,,,,,,,1
20/01/2020,11:32:00,11,Mon,15000,Hupyeong-3-dong,Morning,3,,,,1,,,1,,,,,,,,1,,,,,,,,
20/01/2020,12:46:00,12,Mon,14800,Soyang-dong,Morning,3,1,,,,1,,,,,,,,,,,,,1,,,,,
20/01/2020,13:28:00,13,Mon,19500,Hoza-1-dong,Afternoon,5,,,,,5,,,,,,,,,,,,,,,,,,
20/01/2020,13:59:00,13,Mon,19300,Hupyeong-3-dong,Afternoon,4,1,,,,1,,1,,,,,,,,,,,1,,,,,
22/01/2020,11:09:00,11,Wed,16100,Toege-dong,Morning,3,2,,,,1,,,,,,,,,,,,,,,,,,
22/01/2020,11:50:00,11,Wed,18100,Hupyeong-3-dong,Morning,4,1,,,1,1,,,,,,,,,1,,,,,,,,,
22/01/2020,12:04:00,12,Wed,20300,Sinsa U-dong,Morning,4,1,1,,,1,,,,,,,,,,,,,,,1,,,
22/01/2020,13:44:00,13,Wed,18300,Hupyeong-3-dong,Afternoon,4,1,1,,,1,,1,,,,,,,,,,,,,,,,
22/01/2020,14:17:00,14,Wed,18500,Joun-dong,Afternoon,4,,,,1,,,1,,1,,,,,,1,,,,,,,,
22/01/2020,15:22:00,15,Wed,14500,Hupyeong-3-dong,Afternoon,4,,1,1,1,,,,,1,,,,,,,,,,,,,,
22/01/2020,16:08:00,16,Wed,14800,Hupyeong-3-dong,Evening,3,1,1,,,,,,,,,,,,,,,,1,,,,,
22/01/2020,16:14:00,16,Wed,15600,Mion-dong,Evening,3,1,,,,,,,,,,,,,1,,1,,,,,,,
23/01/2020,11:08:00,11,Thur,77100,Seoksa-dong,Morning,16,7,,,,,,5,,,,,,,,4,,,,,,,,
23/01/2020,11:17:00,11,Thur,58700,Toege-dong,Morning,12,9,,,,,,,,1,,,,,,1,,,1,,,,,
23/01/2020,11:37:00,11,Thur,14100,Mion-dong,Morning,3,1,,,,,,,,1,,,,,1,,,,,,,,,
23/01/2020,11:45:00,11,Thur,18800,Mion-dong,Morning,4,1,,,1,1,,1,,,,,,,,,,,,,,,,
23/01/2020,12:07:00,12,Thur,17800,Hoza-2-dong,Morning,4,2,2,,,,,,,,,,,,,,,,,,,,,
23/01/2020,14:04:00,14,Thur,18600,Hoza-2-dong,Afternoon,4,2,2,,,,,,,,,,,,,,,,,,,,,
23/01/2020,14:08:00,14,Thur,15000,Hupyeong-2-dong,Afternoon,4,,1,1,1,,,,1,,,,,,,,,,,,,,,
23/01/2020,14:57:00,14,Thur,26000,Hoza-2-dong,Afternoon,5,5,,,,,,,,,,,,,,,,,,,,,,
23/01/2020,15:26:00,15,Thur,27500,Mion-dong,Afternoon,7,1,1,1,1,,,,,1,,,,,,,,,,,2,,,
23/01/2020,15:53:00,15,Thur,14800,Hoza-2-dong,Afternoon,3,1,1,,,,,,,,,,,,,,,,1,,,,,
24/01/2020,11:37:00,11,Fri,23800,Hoza-2-dong,Morning,6,1,1,,,,,,,1,,,,,,,1,,,2,,,,
24/01/2020,11:40:00,11,Fri,14800,Soyang-dong,Morning,3,1,,,,,,1,,1,,,,,,,,,,,,,,
24/01/2020,11:50:00,11,Fri,15300,Myunwha-dong,Morning,4,1,,1,,,,1,,,,,,,,,,,,1,,,,
26/01/2020,11:07:00,11,Sun,14800,Soyang-dong,Morning,3,1,,,,,,1,,1,,,,,,,,,,,,,,
26/01/2020,12:16:00,12,Sun,15000,Toege-dong,Morning,4,,1,,,1,,,,,,,,,,,,,,2,,,,
26/01/2020,12:30:00,12,Sun,14800,Hupyeong-3-dong,Morning,3,1,1,,,,,,,,,,,,,,,,1,,,,,
26/01/2020,12:36:00,12,Sun,28100,Hupyeong-2-dong,Morning,6,2,,,,2,,1,,,,,,,,,1,,,,,,,
26/01/2020,12:50:00,12,Sun,34900,Hupyeong-1-dong,Morning,8,3,1,,,2,,,2,,,,,,,,,,,,,,,
26/01/2020,13:09:00,13,Sun,18000,Hupyeong-3-dong,Afternoon,4,,1,,,1,,,,,1,,,,,,,,,,,1,,
26/01/2020,15:53:00,15,Sun,16800,Hupyeong-3-dong,Afternoon,3,1,,,,,,1,,,,,,,,1,,,,,,,,
27/01/2020,11:02:00,11,Mon,21600,Seoksa-dong,Morning,3,1,,,,,,1,,,,,,1,,,,,,,,,,
27/01/2020,12:17:00,12,Mon,27600,Hoza-2-dong,Morning,6,2,,,,1,,,2,,,,,,,,,,1,,,,,
27/01/2020,12:32:00,12,Mon,21800,Gangnam-dong,Morning,5,1,,,,2,,,,2,,,,,,,,,,,,,,
27/01/2020,12:57:00,12,Mon,20300,Yaksamong-dong,Morning,4,1,,,1,,,1,,,,,,,,,1,,,,,,,
27/01/2020,13:29:00,13,Mon,26000,Hupyeong-1-dong,Afternoon,6,,,,,1,,1,1,,,,,,,1,1,,,1,,,,
27/01/2020,13:29:00,13,Mon,20100,Mion-dong,Afternoon,4,2,,,,,,,1,,,,,,,1,,,,,,,,
27/01/2020,13:31:00,13,Mon,20600,Hupyeong-2-dong,Afternoon,4,2,,,,,,1,,,,,,,,1,,,,,,,,
29/01/2020,11:09:00,11,Wed,15300,Mion-dong,Morning,3,1,,,1,,,1,,,,,,,,,,,,,,,,
29/01/2020,11:46:00,11,Wed,17500,Soyang-dong,Morning,4,,2,,,,,1,1,,,,,,,,,,,,,,,
29/01/2020,12:23:00,12,Wed,15100,Hupyeong-1-dong,Morning,3,2,1,,,,,,,,,,,,,,,,,,,,,
29/01/2020,12:23:00,12,Wed,14800,Mion-dong,Morning,3,,,,,,,,,,1,,,,1,,,,1,,,,,
29/01/2020,14:07:00,14,Wed,15800,Mion-dong,Afternoon,3,1,,,,,,,,,,,,,,1,,,,,1,,,
29/01/2020,15:31:00,15,Wed,25900,Hupyeong-2-dong,Afternoon,6,3,,,,,,1,,,,,,,,,,,,2,,,,
30/01/2020,11:43:00,11,Thur,23300,Seoksa-dong,Morning,5,2,,,,1,,,1,,,,,,,,,,,,,,,1
30/01/2020,11:53:00,11,Thur,28800,Hupyeong-2-dong,Morning,6,1,,,1,,1,2,,,,,,,,,,,,,,1,,
30/01/2020,11:54:00,11,Thur,42900,Hupyeong-3-dong,Morning,10,3,,,,3,,,,2,,,,,,,,,2,,,,,
30/01/2020,12:15:00,12,Thur,34300,Yaksamong-dong,Morning,8,1,2,,,1,,,1,1,1,,,,,,1,,,,,,,
30/01/2020,12:26:00,12,Thur,26600,Mion-dong,Morning,6,2,1,,1,1,,,1,,,,,,,,,,,,,,,
30/01/2020,13:20:00,13,Thur,29600,Hoza-3-dong,Afternoon,6,2,,,,,,2,,,,,,2,,,,,,,,,,
30/01/2020,14:26:00,14,Thur,23300,Hupyeong-2-dong,Afternoon,5,2,1,,,,,,,,,,,1,,,,1,,,,,,
30/01/2020,14:27:00,14,Thur,16000,Hupyeong-1-dong,Afternoon,4,,1,,,1,1,,,,,,,,,,,,,1,,,,
30/01/2020,15:15:00,15,Thur,21100,Hoza-2-dong,Afternoon,5,2,,1,,1,,,,,,,,1,,,,,,,,,,
31/01/2020,11:11:00,11,Fri,16800,Seoksa-dong,Morning,3,1,,,,,,,,,,,,,,1,,,,,,1,,
31/01/2020,11:17:00,11,Fri,15300,Hupyeong-2-dong,Morning,4,1,2,1,,,,,,,,,,,,,,,,,,,,
31/01/2020,11:21:00,11,Fri,19800,Mion-dong,Morning,4,1,1,,,,,1,,,,,,,,,1,,,,,,,
31/01/2020,11:32:00,11,Fri,22500,Mion-dong,Morning,5,,1,,,,,,,1,2,,,,,1,,,,,,,,
31/01/2020,12:06:00,12,Fri,14800,Hupyeong-2-dong,Morning,3,1,1,,,,,1,,,,,,,,,,,,,,,,
31/01/2020,12:36:00,12,Fri,29900,Hupyeong-1-dong,Morning,6,3,,,,,,,,,,,,1,,,,,2,,,,,
31/01/2020,13:09:00,13,Fri,20300,Seoksa-dong,Afternoon,4,1,,,,,,1,,1,1,,,,,,,,,,,,,
31/01/2020,13:39:00,13,Fri,15000,Mion-dong,Afternoon,3,,,,1,,,1,,,,,,,,,,,1,,,,,
31/01/2020,13:47:00,13,Fri,15000,Mion-dong,Afternoon,4,,2,1,,,,,,,,,,,,,,,,,1,,,
31/01/2020,14:15:00,14,Fri,16800,Toege-dong,Afternoon,3,1,,,,,,1,,,,,,,,,,,1,,,,,
31/01/2020,16:45:00,16,Fri,15000,Hupyeong-3-dong,Evening,3,,1,,,,,,,,,,,,,,1,,1,,,,,
01/02/2020,11:05:00,11,Sat,15100,Soyang-dong,Morning,3,2,,,,1,,,,,,,,,,,,,,,,,,
01/02/2020,12:56:00,12,Sat,17300,Hupyeong-3-dong,Morning,4,1,1,,,1,,,,1,,,,,,,,,,,,,,
01/02/2020,13:18:00,13,Sat,15300,Hupyeong-3-dong,Afternoon,3,1,,,,,,1,1,,,,,,,,,,,,,,,
01/02/2020,13:42:00,13,Sat,19300,Hupyeong-3-dong,Afternoon,4,1,1,,,,,1,,,,,,,,,,,,,1,,,
01/02/2020,13:50:00,13,Sat,23600,Hupyeong-1-dong,Afternoon,5,1,,,,,,1,1,,,,,,1,,,,,,1,,,
01/02/2020,14:06:00,14,Sat,15800,Hoza-2-dong,Afternoon,3,1,,,,,,1,,,,,,1,,,,,,,,,,
01/02/2020,14:10:00,14,Sat,15300,Mion-dong,Afternoon,4,1,1,1,,,,,,1,,,,,,,,,,,,,,
01/02/2020,15:40:00,15,Sat,32400,Hupyeong-3-dong,Afternoon,7,3,,,,,,,,2,,,,,,,,,2,,,,,
01/02/2020,15:49:00,15,Sat,19600,Hupyeong-1-dong,Afternoon,4,2,,,2,,,,,,,,,,,,,,,,,,,
02/02/2020,11:05:00,11,Sun,19300,Mion-dong,Morning,4,1,,,,,,1,,1,,,,,,,,,1,,,,,
02/02/2020,11:05:00,11,Sun,15000,Mion-dong,Morning,4,,2,,,,,,,1,,,,,,,,,,1,,,,
02/02/2020,11:32:00,11,Sun,22300,Hoza-2-dong,Morning,6,1,2,1,,2,,,,,,,,,,,,,,,,,,
02/02/2020,11:34:00,11,Sun,15800,Hupyeong-1-dong,Morning,3,1,,,,,,1,,,,,,,,1,,,,,,,,
02/02/2020,11:49:00,11,Sun,30800,Seoksa-dong,Morning,7,1,1,,2,2,,,,,,,,,,,,,1,,,,,
02/02/2020,12:06:00,12,Sun,21400,Seoksa-dong,Morning,4,3,,,,,,,1,,,,,,,,,,,,,,,
02/02/2020,12:17:00,12,Sun,16800,Seoksa-dong,Morning,3,1,,,,,,1,,,,,,,,1,,,,,,,,
02/02/2020,12:18:00,12,Sun,16000,Hupyeong-2-dong,Morning,4,,1,,,3,,,,,,,,,,,,,,,,,,
02/02/2020,12:21:00,12,Sun,18300,Mion-dong,Morning,4,1,2,,,,,,,,1,,,,,,,,,,,,,
02/02/2020,12:24:00,12,Sun,15300,Hupyeong-1-dong,Morning,3,1,,,,,,1,,,,,,,,,,,,,,,,1
02/02/2020,12:42:00,12,Sun,17300,Hupyeong-3-dong,Morning,4,1,2,,,,,,,1,,,,,,,,,,,,,,
02/02/2020,13:10:00,13,Sun,17800,Soyang-dong,Afternoon,4,1,1,,1,1,,,,,,,,,,,,,,,,,,
02/02/2020,13:31:00,13,Sun,14500,Hupyeong-1-dong,Afternoon,3,,1,,,,,1,,,,,,,,,,,1,,,,,
02/02/2020,13:33:00,13,Sun,19300,Hupyeong-3-dong,Afternoon,4,1,,,,1,,1,,,,,,,,,,,1,,,,,
02/02/2020,14:16:00,14,Sun,15100,Mion-dong,Afternoon,3,2,1,,,,,,,,,,,,,,,,,,,,,
02/02/2020,14:58:00,14,Sun,16100,Mion-dong,Afternoon,3,2,,,,,,,,,,,,,,1,,,,,,,,
02/02/2020,15:37:00,15,Sun,15800,Soyang-dong,Afternoon,3,1,,,,,,,,,,,,,,1,,,1,,,,,
02/02/2020,16:13:00,16,Sun,16100,Mion-dong,Evening,3,2,,,,,,,,,,,,,,1,,,,,,,,
02/02/2020,17:29:00,17,Sun,19600,Mion-dong,Evening,4,1,,,,,1,,,,,,,,1,,,,1,,,,,
03/02/2020,12:52:00,12,Mon,45500,Mion-dong,Morning,11,8,,,,2,,,,,,,,,,1,,,,,,,,
03/02/2020,14:26:00,14,Mon,16300,Hupyeong-2-dong,Afternoon,4,1,,,,,,,,,,,,,,,,,1,2,,,,
03/02/2020,15:30:00,15,Mon,16100,Soyang-dong,Afternoon,3,2,,,,,,1,,,,,,,,,,,,,,,,
03/02/2020,16:42:00,16,Mon,15800,Hupyeong-1-dong,Evening,3,1,,,,,1,1,,,,,,,,,,,,,,,,
05/02/2020,11:08:00,11,Wed,20600,Hupyeong-2-dong,Morning,4,2,,,,,,2,,,,,,,,,,,,,,,,
05/02/2020,11:23:00,11,Wed,19800,Mion-dong,Morning,5,1,1,,,,,,,,1,,,,,,,,,2,,,,
05/02/2020,11:48:00,11,Wed,34100,Mion-dong,Morning,7,2,,,,,,2,,,,,,,,2,,,1,,,,,
05/02/2020,11:54:00,11,Wed,21500,Hupyeong-2-dong,Morning,7,,3,3,,,,,,,,,,,,,,,,,1,,,
05/02/2020,11:56:00,11,Wed,27600,Hupyeong-2-dong,Morning,6,1,1,1,,1,,,,,,,,,1,1,,,,,,,,
05/02/2020,12:07:00,12,Wed,21600,Namion-dong,Morning,4,2,,,,,,,1,,,,,,,,1,,,,,,,
05/02/2020,12:32:00,12,Wed,16300,Mion-dong,Morning,4,,,,,,,1,,1,,,,,1,,,,,1,,,,
05/02/2020,12:36:00,12,Wed,17500,Mion-dong,Morning,4,,1,,1,1,,1,,,,,,,,,,,,,,,,
05/02/2020,13:12:00,13,Wed,21300,Seoksa-dong,Afternoon,4,1,,,,,1,1,,,1,,,,,,,,,,,,,
05/02/2020,13:48:00,13,Wed,14300,Hupyeong-3-dong,Afternoon,3,1,,,1,,,,,1,,,,,,,,,,,,,,
05/02/2020,14:08:00,14,Wed,50000,Joun-dong,Afternoon,10,10,,,,,,,,,,,,,,,,,,,,,,
05/02/2020,15:58:00,15,Wed,17300,Seoksa-dong,Afternoon,3,1,,,,,,,,,,,,,,,1,,1,,,,,
06/02/2020,11:05:00,11,Thur,14500,Hupyeong-2-dong,Morning,3,,,,,1,,1,,,,,,,,,,,1,,,,,
06/02/2020,11:13:00,11,Thur,15800,Hupyeong-2-dong,Morning,3,1,,,,,,1,,,1,,,,,,,,,,,,,
06/02/2020,11:15:00,11,Thur,15100,Hoza-2-dong,Morning,3,2,,,,1,,,,,,,,,,,,,,,,,,
06/02/2020,11:16:00,11,Thur,20900,Hupyeong-1-dong,Morning,4,3,,,,,,,,,,,,,,,,,1,,,,,
06/02/2020,11:34:00,11,Thur,18600,Seoksa-dong,Morning,4,2,,,,1,,,,,,,,,,,,,,1,,,,
06/02/2020,12:29:00,12,Thur,15600,Hoza-2-dong,Morning,3,2,,,,,,,1,,,,,,,,,,,,,,,
06/02/2020,12:31:00,12,Thur,15000,Mion-dong,Morning,4,,1,1,,1,1,,,,,,,,,,,,,,,,,
06/02/2020,12:36:00,12,Thur,14800,Mion-dong,Morning,3,1,1,,,,,1,,,,,,,,,,,,,,,,
06/02/2020,13:13:00,13,Thur,21300,Toege-dong,Afternoon,4,1,,,,,,,,,1,,,,,1,,,1,,,,,
06/02/2020,13:31:00,13,Thur,18800,Mion-dong,Afternoon,4,1,1,,,1,,,,,,,,,,,1,,,,,,,
06/02/2020,14:58:00,14,Thur,20300,Seoksa-dong,Afternoon,4,1,,,,1,,1,,,,,,,,,,,1,,,,,
06/02/2020,15:55:00,15,Thur,15300,Hupyeong-2-dong,Afternoon,4,1,1,1,,,,,,1,,,,,,,,,,,,,,
07/02/2020,11:14:00,11,Fri,16300,Hupyeong-2-dong,Morning,3,1,,,,,,,,,,,,,,,1,,1,,,,,
07/02/2020,11:51:00,11,Fri,17800,Soyang-dong,Morning,4,1,,,,1,,,1,1,,,,,,,,,,,,,,
07/02/2020,12:39:00,12,Fri,33300,Hupyeong-1-dong,Morning,7,1,,,1,,1,,,,,,,,,,,,1,,2,1,,
07/02/2020,12:44:00,12,Fri,29300,Namion-dong,Morning,7,,1,1,,1,,,,,,,,,1,,1,1,,,,1,,
07/02/2020,12:48:00,12,Fri,15800,Hupyeong-3-dong,Morning,3,1,,,,,,,,,,,,,,1,,,,,,1,,
07/02/2020,12:56:00,12,Fri,17900,Hupyeong-2-dong,Morning,4,1,1,,,,,,,,,,,,2,,,,,,,,,
07/02/2020,13:41:00,13,Fri,18300,Go-dong,Afternoon,4,1,,,,,,,,2,,,,,,1,,,,,,,,
07/02/2020,14:51:00,14,Fri,14800,Hupyeong-2-dong,Afternoon,3,1,1,,,,,,,,,,,,,,,,,,1,,,
07/02/2020,15:14:00,15,Fri,19300,Seoksa-dong,Afternoon,4,1,,,,,,1,,,,,,,,1,,,,1,,,,
07/02/2020,15:34:00,15,Fri,21800,Mion-dong,Afternoon,5,1,3,,,,,,,,1,,,,,,,,,,,,,
07/02/2020,15:40:00,15,Fri,26300,Go-dong,Afternoon,6,1,1,,,2,,,,,,,,,,,,,1,,1,,,
07/02/2020,16:23:00,16,Fri,20000,Sinsa U-dong,Evening,4,,,,,,,,,,2,,,,,,,,,1,1,,,
07/02/2020,16:41:00,16,Fri,21800,Seoksa-dong,Evening,5,1,1,,,,,,,1,,,,,,,,,1,1,,,,
07/02/2020,17:28:00,17,Fri,16100,Mion-dong,Evening,2,2,,,,,,,,,,,,,,,,,,,,,,
08/02/2020,11:31:00,11,Sat,23600,Hoza-2-dong,Morning,5,2,,,2,,,,1,,,,,,,,,,,,,,,
08/02/2020,11:57:00,11,Sat,14800,Hupyeong-1-dong,Morning,3,1,,,,,,,,1,,,,,,,,,1,,,,,
08/02/2020,12:24:00,12,Sat,22800,Hupyeong-2-dong,Morning,5,1,1,,,1,,1,,,,,,,,1,,,,,,,,
08/02/2020,12:38:00,12,Sat,21200,Go-dong,Morning,4,4,,,,,,,,,,,,,,,,,,,,,,
08/02/2020,12:54:00,12,Sat,14800,Hupyeong-3-dong,Morning,3,1,,,,,,,,1,,,,,,1,,,,,,,,
08/02/2020,13:01:00,13,Sat,24300,Hupyeong-2-dong,Afternoon,5,1,,,,,,,,1,,,,,,1,1,,1,,,,,
08/02/2020,13:14:00,13,Sat,25600,Sinsa U-dong,Afternoon,5,2,,,,,,,1,1,,,,,,,,,1,,,,,
08/02/2020,13:24:00,13,Sat,16500,Hupyeong-2-dong,Afternoon,4,,3,,1,,,,,,,,,,,,,,,,,,,
08/02/2020,13:27:00,13,Sat,25800,Mion-dong,Afternoon,7,1,2,1,,3,,,,,,,,,,,,,,,,,,
08/02/2020,14:42:00,14,Sat,19800,Mion-dong,Afternoon,5,1,2,,,,,,,1,,,,,,,,,,1,,,,
08/02/2020,15:22:00,15,Sat,22800,Hupyeong-1-dong,Afternoon,5,1,,,,1,,1,,1,,,,1,,,,,,,,,,
08/02/2020,15:24:00,15,Sat,20800,Toege-dong,Afternoon,4,1,,,,,,1,,,,,,,,,,,1,,,,,1
09/02/2020,11:03:00,11,Sun,30000,Namion-dong,Morning,7,,,,1,1,,1,1,,,,,,,1,,,,1,,,,1
09/02/2020,11:03:00,11,Sun,19300,Hoza-2-dong,Morning,4,1,,,,,,,,1,,,,,,,,,1,,,1,,
09/02/2020,11:09:00,11,Sun,18300,Myunwha-dong,Morning,4,1,1,,,,,,,,,,,,,1,,,,1,,,,
09/02/2020,11:52:00,11,Sun,34300,Hupyeong-1-dong,Morning,8,1,,,2,,,,,1,,,,2,,1,,,,1,,,,
09/02/2020,12:16:00,12,Sun,20800,Seoksa-dong,Morning,5,1,1,1,2,,,,,,,,,,,,,,,,,,,
09/02/2020,12:17:00,12,Sun,21200,Go-dong,Morning,4,4,,,,,,,,,,,,,,,,,,,,,,
09/02/2020,12:23:00,12,Sun,17300,Hupyeong-2-dong,Morning,4,1,2,,,1,,,,,,,,,,,,,,,,,,
09/02/2020,12:33:00,12,Sun,19800,Mion-dong,Morning,4,1,,,1,,,1,,,,,,,,,,,,,1,,,
09/02/2020,12:36:00,12,Sun,15800,Mion-dong,Morning,4,1,1,1,1,,,,,,,,,,,,,,,,,,,
09/02/2020,12:54:00,12,Sun,22300,Hupyeong-3-dong,Morning,6,1,1,2,,,,,,,1,,,,,,,,,,1,,,
09/02/2020,13:47:00,13,Sun,16300,Hupyeong-1-dong,Afternoon,4,1,1,1,,,,,,,,,,,,1,,,,,,,,
09/02/2020,13:54:00,13,Sun,18300,Soyang-dong,Afternoon,4,1,1,,,1,,1,,,,,,,,,,,,,,,,
09/02/2020,14:34:00,14,Sun,14000,Go-dong,Afternoon,3,,1,,,,,,1,,,,,,,,,,1,,,,,
09/02/2020,15:15:00,15,Sun,18500,Mion-dong,Afternoon,4,1,1,,,,,,,,,,,,,,,,1,,1,,,
09/02/2020,15:48:00,15,Sun,24400,Mion-dong,Afternoon,5,3,1,,,,,,,,,,,,,,,,,,1,,,
09/02/2020,16:07:00,16,Sun,16300,Hupyeong-3-dong,Evening,3,1,,,,,,,,,,,,,,,1,,1,,,,,
09/02/2020,16:32:00,16,Sun,14800,Hupyeong-1-dong,Evening,3,1,,,2,,,,,,,,,,,,,,,,,,,
10/02/2020,11:31:00,11,Mon,15300,Hoza-2-dong,Morning,3,1,,,,,,,1,,,,,,,,,,1,,,,,
10/02/2020,11:41:00,11,Mon,19300,Mion-dong,Morning,4,1,,,,,,,,1,1,,,,,,,,1,,,,,
10/02/2020,13:24:00,13,Mon,15000,Soyang-dong,Afternoon,4,,1,1,,,,1,,1,,,,,,,,,,,,,,
10/02/2020,14:03:00,14,Mon,16000,Toege-dong,Afternoon,4,,,1,,1,,1,,1,,,,,,,,,,,,,,
12/02/2020,11:03:00,11,Wed,16800,Mion-dong,Morning,4,,,,1,,1,,,,,,,,1,,,,,1,,,,
12/02/2020,11:04:00,11,Wed,37600,Seoksa-dong,Morning,8,2,,,,,,3,,2,,,,,,1,,,,,,,,
12/02/2020,11:04:00,11,Wed,15000,Hupyeong-2-dong,Morning,4,,,1,,,,1,,,1,,,,,,,,,1,,,,
12/02/2020,11:12:00,11,Wed,16300,Toege-dong,Morning,3,1,,,1,,1,,,,,,,,,,,,,,,,,
12/02/2020,11:19:00,11,Wed,21200,Go-dong,Morning,4,4,,,,,,,,,,,,,,,,,,,,,,
12/02/2020,11:41:00,11,Wed,19600,Hoza-2-dong,Morning,4,4,,,,,,,,,,,,,,,,,,,,,,
12/02/2020,12:10:00,12,Wed,19300,Toege-dong,Morning,4,1,1,,,1,,,,,,,,,,1,,,,,,,,
12/02/2020,12:48:00,12,Wed,53600,Hupyeong-1-dong,Morning,12,2,,,,3,,,,,,,,6,,,,,1,,,,,
12/02/2020,14:09:00,14,Wed,31600,Sinsa U-dong,Afternoon,6,2,,,,,,,,,,,,,,,,,,,4,,,
12/02/2020,14:35:00,14,Wed,55200,Seoksa-dong,Afternoon,12,4,,,,1,,4,,2,1,,,,,,,,,,,,,
12/02/2020,15:12:00,15,Wed,24500,Sinsa U-dong,Afternoon,5,1,,,,,,1,3,,,,,,,,,,,,,,,
12/02/2020,16:21:00,16,Wed,22500,Hupyeong-1-dong,Evening,6,,1,1,,1,,,1,1,,,,,,,,,1,,,,,
12/02/2020,17:21:00,17,Wed,21300,Mion-dong,Evening,5,,,,,1,,,1,1,,,,,1,,,,1,,,,,
13/02/2020,11:20:00,11,Thur,15500,Hupyeong-2-dong,Morning,3,,,,,,,1,,,2,,,,,,,,,,,,,
